Date Time, Water Level, Sigma, I, L 
2012-06-13 09:00,0.352,0.003,0,0
2012-06-13 10:00,0.215,0.002,0,0
2012-06-13 11:00,0.029,0.003,0,0
2012-06-13 12:00,-0.133,0.001,0,0
2012-06-13 13:00,-0.304,0.001,0,0
2012-06-13 14:00,-0.322,0.001,0,0
2012-06-13 15:00,-0.256,0.001,0,0
2012-06-13 16:00,-0.080,0.003,0,0
2012-06-13 17:00,0.140,0.004,0,0
2012-06-13 18:00,0.358,0.003,0,0
2012-06-13 19:00,0.532,0.002,0,0
2012-06-13 20:00,0.594,0.001,0,0
2012-06-13 21:00,0.610,0.002,0,0
2012-06-13 22:00,0.495,0.003,0,0
2012-06-13 23:00,0.363,0.003,0,0
2012-06-14 00:00,0.184,0.003,0,0
2012-06-14 01:00,0.027,0.002,0,0
2012-06-14 02:00,-0.088,0.001,0,0
2012-06-14 03:00,-0.151,0.000,0,0
2012-06-14 04:00,-0.076,0.001,0,0
2012-06-14 05:00,0.067,0.002,0,0
2012-06-14 06:00,0.268,0.003,0,0
2012-06-14 07:00,0.406,0.003,0,0
2012-06-14 08:00,0.468,0.001,0,0
2012-06-14 09:00,0.463,0.001,0,0
2012-06-14 10:00,0.371,0.002,0,0
2012-06-14 11:00,0.220,0.002,0,0
2012-06-14 12:00,0.024,0.002,0,0
2012-06-14 13:00,-0.131,0.002,0,0
2012-06-14 14:00,-0.235,0.001,0,0
2012-06-14 15:00,-0.253,0.001,0,0
2012-06-14 16:00,-0.138,0.003,0,0
2012-06-14 17:00,0.063,0.003,0,0
2012-06-14 18:00,0.274,0.005,0,0
2012-06-14 19:00,0.460,0.003,0,0
2012-06-14 20:00,0.618,0.004,0,0
2012-06-14 21:00,0.698,0.003,0,0
2012-06-14 22:00,0.721,0.003,0,0
2012-06-14 23:00,0.614,0.003,0,0
2012-06-15 00:00,0.429,0.003,0,0
2012-06-15 01:00,0.257,0.003,0,0
2012-06-15 02:00,0.114,0.002,0,0
2012-06-15 03:00,0.010,0.001,0,0
2012-06-15 04:00,-0.029,0.001,0,0
2012-06-15 05:00,0.069,0.001,0,0
2012-06-15 06:00,0.244,0.002,0,0
2012-06-15 07:00,0.405,0.002,0,0
2012-06-15 08:00,0.545,0.002,0,0
2012-06-15 09:00,0.618,0.001,0,0
2012-06-15 10:00,0.609,0.002,0,0
2012-06-15 11:00,0.504,0.002,0,0
2012-06-15 12:00,0.340,0.003,0,0
2012-06-15 13:00,0.173,0.003,0,0
2012-06-15 14:00,0.010,0.003,0,0
2012-06-15 15:00,-0.086,0.003,0,0
2012-06-15 16:00,-0.118,0.003,0,0
2012-06-15 17:00,-0.008,0.003,0,0
2012-06-15 18:00,0.176,0.004,0,0
2012-06-15 19:00,0.390,0.004,0,0
2012-06-15 20:00,0.595,0.004,0,0
2012-06-15 21:00,0.752,0.003,0,0
2012-06-15 22:00,0.822,0.003,0,0
2012-06-15 23:00,0.763,0.003,0,0
2012-06-16 00:00,0.647,0.000,1,0
2012-06-16 01:00,0.470,0.000,1,0
2012-06-16 02:00,0.276,0.000,1,0
2012-06-16 03:00,0.106,0.001,0,0
2012-06-16 04:00,0.003,0.002,0,0
2012-06-16 05:00,-0.011,0.001,0,0
2012-06-16 06:00,0.055,0.001,0,0
2012-06-16 07:00,0.215,0.003,0,0
2012-06-16 08:00,0.372,0.003,0,0
2012-06-16 09:00,0.520,0.001,0,0
2012-06-16 10:00,0.606,0.001,0,0
2012-06-16 11:00,0.543,0.002,0,0
2012-06-16 12:00,0.439,0.002,0,0
2012-06-16 13:00,0.260,0.004,0,0
2012-06-16 14:00,0.080,0.003,0,0
2012-06-16 15:00,-0.064,0.003,0,0
2012-06-16 16:00,-0.162,0.003,0,0
2012-06-16 17:00,-0.107,0.002,0,0
2012-06-16 18:00,0.025,0.004,0,0
2012-06-16 19:00,0.239,0.004,0,0
2012-06-16 20:00,0.440,0.004,0,0
2012-06-16 21:00,0.644,0.003,0,0
2012-06-16 22:00,0.783,0.003,0,0
2012-06-16 23:00,0.823,0.002,0,0
2012-06-17 00:00,0.752,0.000,1,0
2012-06-17 01:00,0.601,0.000,1,0
2012-06-17 02:00,0.401,0.000,0,0
2012-06-17 03:00,0.205,0.003,0,0
2012-06-17 04:00,0.066,0.002,0,0
2012-06-17 05:00,-0.028,0.000,0,0
2012-06-17 06:00,-0.015,0.002,0,0
2012-06-17 07:00,0.104,0.002,0,0
2012-06-17 08:00,0.254,0.002,0,0
2012-06-17 09:00,0.416,0.002,0,0
2012-06-17 10:00,0.550,0.002,0,0
2012-06-17 11:00,0.607,0.001,0,0
2012-06-17 12:00,0.514,0.002,0,0
2012-06-17 13:00,0.365,0.003,0,0
2012-06-17 14:00,0.194,0.003,0,0
2012-06-17 15:00,0.025,0.003,0,0
2012-06-17 16:00,-0.103,0.002,0,0
2012-06-17 17:00,-0.130,0.001,0,0
2012-06-17 18:00,-0.034,0.003,0,0
2012-06-17 19:00,0.140,0.002,0,0
2012-06-17 20:00,0.352,0.003,0,0
2012-06-17 21:00,0.576,0.004,0,0
2012-06-17 22:00,0.765,0.002,0,0
2012-06-17 23:00,0.871,0.002,0,0
2012-06-18 00:00,0.876,0.002,0,0
2012-06-18 01:00,0.780,0.002,0,0
2012-06-18 02:00,0.571,0.002,0,0
2012-06-18 03:00,0.357,0.002,0,0
2012-06-18 04:00,0.177,0.002,0,0
2012-06-18 05:00,0.044,0.001,0,0
2012-06-18 06:00,-0.011,0.000,0,0
2012-06-18 07:00,0.040,0.001,0,0
2012-06-18 08:00,0.160,0.002,0,0
2012-06-18 09:00,0.327,0.002,0,0
2012-06-18 10:00,0.505,0.001,0,0
2012-06-18 11:00,0.616,0.002,0,0
2012-06-18 12:00,0.631,0.001,0,0
2012-06-18 13:00,0.543,0.002,0,0
2012-06-18 14:00,0.344,0.003,0,0
2012-06-18 15:00,0.160,0.003,0,0
2012-06-18 16:00,-0.021,0.002,0,0
2012-06-18 17:00,-0.133,0.002,0,0
2012-06-18 18:00,-0.132,0.002,0,0
2012-06-18 19:00,-0.014,0.003,0,0
2012-06-18 20:00,0.206,0.003,0,0
2012-06-18 21:00,0.430,0.003,0,0
2012-06-18 22:00,0.639,0.003,0,0
2012-06-18 23:00,0.808,0.002,0,0
2012-06-19 00:00,0.877,0.000,0,0
2012-06-19 01:00,0.833,0.002,0,0
2012-06-19 02:00,0.659,0.003,0,0
2012-06-19 03:00,0.445,0.004,0,0
2012-06-19 04:00,0.236,0.002,0,0
2012-06-19 05:00,0.043,0.002,0,0
2012-06-19 06:00,-0.069,0.001,0,0
2012-06-19 07:00,-0.106,0.000,0,0
2012-06-19 08:00,-0.039,0.001,0,0
2012-06-19 09:00,0.133,0.003,0,0
2012-06-19 10:00,0.321,0.003,0,0
2012-06-19 11:00,0.488,0.002,0,0
2012-06-19 12:00,0.569,0.001,0,0
2012-06-19 13:00,0.537,0.001,0,0
2012-06-19 14:00,0.374,0.003,0,0
2012-06-19 15:00,0.171,0.003,0,0
2012-06-19 16:00,-0.026,0.002,0,0
2012-06-19 17:00,-0.183,0.002,0,0
2012-06-19 18:00,-0.256,0.001,0,0
2012-06-19 19:00,-0.200,0.002,0,0
2012-06-19 20:00,-0.041,0.003,0,0
2012-06-19 21:00,0.181,0.003,0,0
2012-06-19 22:00,0.405,0.003,0,0
2012-06-19 23:00,0.607,0.002,0,0
2012-06-20 00:00,0.753,0.002,0,0
2012-06-20 01:00,0.789,0.001,0,0
2012-06-20 02:00,0.686,0.003,0,0
2012-06-20 03:00,0.476,0.003,0,0
2012-06-20 04:00,0.237,0.003,0,0
2012-06-20 05:00,0.026,0.002,0,0
2012-06-20 06:00,-0.150,0.000,0,0
2012-06-20 07:00,-0.243,0.000,0,0
2012-06-20 08:00,-0.190,0.001,0,0
2012-06-20 09:00,-0.062,0.001,0,0
2012-06-20 10:00,0.124,0.003,0,0
2012-06-20 11:00,0.314,0.003,0,0
2012-06-20 12:00,0.445,0.001,0,0
2012-06-20 13:00,0.483,0.000,0,0
2012-06-20 14:00,0.400,0.000,0,0
2012-06-20 15:00,0.213,0.003,0,0
2012-06-20 16:00,0.033,0.003,0,0
2012-06-20 17:00,-0.161,0.001,0,0
2012-06-20 18:00,-0.308,0.000,0,0
2012-06-20 19:00,-0.360,0.001,0,0
2012-06-20 20:00,-0.241,0.001,0,0
2012-06-20 21:00,-0.059,0.003,0,0
2012-06-20 22:00,0.178,0.003,0,0
2012-06-20 23:00,0.423,0.003,0,0
2012-06-21 00:00,0.608,0.001,0,0
2012-06-21 01:00,0.704,0.000,1,0
2012-06-21 02:00,0.701,0.000,1,0
2012-06-21 03:00,0.571,0.000,1,0
2012-06-21 04:00,0.355,0.000,1,0
2012-06-21 05:00,0.085,0.003,0,0
2012-06-21 06:00,-0.142,0.003,0,0
2012-06-21 07:00,-0.284,0.002,0,0
2012-06-21 08:00,-0.340,0.001,0,0
2012-06-21 09:00,-0.276,0.001,0,0
2012-06-21 10:00,-0.087,0.003,0,0
2012-06-21 11:00,0.116,0.002,0,0
2012-06-21 12:00,0.290,0.002,0,0
2012-06-21 13:00,0.396,0.002,0,0
2012-06-21 14:00,0.422,0.002,0,0
2012-06-21 15:00,0.322,0.002,0,0
2012-06-21 16:00,0.118,0.003,0,0
2012-06-21 17:00,-0.041,0.004,0,0
2012-06-21 18:00,-0.255,0.003,0,0
2012-06-21 19:00,-0.374,0.002,0,0
2012-06-21 20:00,-0.375,0.002,0,0
2012-06-21 21:00,-0.240,0.003,0,0
2012-06-21 22:00,0.020,0.004,0,0
2012-06-21 23:00,0.243,0.003,0,0
2012-06-22 00:00,0.456,0.003,0,0
2012-06-22 01:00,0.620,0.002,0,0
2012-06-22 02:00,0.676,0.002,0,0
2012-06-22 03:00,0.614,0.003,0,0
2012-06-22 04:00,0.419,0.003,0,0
2012-06-22 05:00,0.206,0.004,0,0
2012-06-22 06:00,-0.029,0.003,0,0
2012-06-22 07:00,-0.248,0.002,0,0
2012-06-22 08:00,-0.363,0.001,0,0
2012-06-22 09:00,-0.352,0.002,0,0
2012-06-22 10:00,-0.232,0.002,0,0
2012-06-22 11:00,-0.018,0.002,0,0
2012-06-22 12:00,0.185,0.003,0,0
2012-06-22 13:00,0.362,0.003,0,0
2012-06-22 14:00,0.462,0.002,0,0
2012-06-22 15:00,0.464,0.002,0,0
2012-06-22 16:00,0.317,0.004,0,0
2012-06-22 17:00,0.129,0.003,0,0
2012-06-22 18:00,-0.077,0.003,0,0
2012-06-22 19:00,-0.242,0.003,0,0
2012-06-22 20:00,-0.313,0.003,0,0
2012-06-22 21:00,-0.278,0.004,0,0
2012-06-22 22:00,-0.112,0.005,0,0
2012-06-22 23:00,0.104,0.004,0,0
2012-06-23 00:00,0.310,0.003,0,0
2012-06-23 01:00,0.512,0.003,0,0
2012-06-23 02:00,0.646,0.003,0,0
2012-06-23 03:00,0.670,0.002,0,0
2012-06-23 04:00,0.557,0.003,0,0
2012-06-23 05:00,0.374,0.003,0,0
2012-06-23 06:00,0.143,0.004,0,0
2012-06-23 07:00,-0.047,0.004,0,0
2012-06-23 08:00,-0.230,0.003,0,0
2012-06-23 09:00,-0.333,0.002,0,0
2012-06-23 10:00,-0.274,0.001,0,0
2012-06-23 11:00,-0.136,0.003,0,0
2012-06-23 12:00,0.079,0.003,0,0
2012-06-23 13:00,0.286,0.001,0,0
2012-06-23 14:00,0.436,0.002,0,0
2012-06-23 15:00,0.497,0.002,0,0
2012-06-23 16:00,0.485,0.002,0,0
2012-06-23 17:00,0.321,0.003,0,0
2012-06-23 18:00,0.136,0.003,0,0
2012-06-23 19:00,-0.049,0.002,0,0
2012-06-23 20:00,-0.205,0.002,0,0
2012-06-23 21:00,-0.288,0.001,0,0
2012-06-23 22:00,-0.204,0.002,0,0
2012-06-23 23:00,-0.048,0.003,0,0
2012-06-24 00:00,0.147,0.004,0,0
2012-06-24 01:00,0.381,0.002,0,0
2012-06-24 02:00,0.547,0.002,0,0
2012-06-24 03:00,0.648,0.002,0,0
2012-06-24 04:00,0.653,0.002,0,0
2012-06-24 05:00,0.546,0.001,0,0
2012-06-24 06:00,0.304,0.003,0,0
2012-06-24 07:00,0.082,0.002,0,0
2012-06-24 08:00,-0.139,0.002,0,0
2012-06-24 09:00,-0.278,0.001,0,0
2012-06-24 10:00,-0.290,0.003,0,0
2012-06-24 11:00,-0.224,0.005,0,0
2012-06-24 12:00,-0.040,0.003,0,0
2012-06-24 13:00,0.155,0.003,0,0
2012-06-24 14:00,0.354,0.002,0,0
2012-06-24 15:00,0.505,0.002,0,0
2012-06-24 16:00,0.574,0.001,0,0
2012-06-24 17:00,0.529,0.003,0,0
2012-06-24 18:00,0.285,0.003,0,0
2012-06-24 19:00,0.119,0.002,0,0
2012-06-24 20:00,-0.089,0.003,0,0
2012-06-24 21:00,-0.210,0.002,0,0
2012-06-24 22:00,-0.256,0.001,0,0
2012-06-24 23:00,-0.149,0.002,0,0
2012-06-25 00:00,0.030,0.003,0,0
2012-06-25 01:00,0.217,0.002,0,0
2012-06-25 02:00,0.419,0.002,0,0
2012-06-25 03:00,0.604,0.001,0,0
2012-06-25 04:00,0.682,0.001,0,0
2012-06-25 05:00,0.636,0.002,0,0
2012-06-25 06:00,0.464,0.002,0,0
2012-06-25 07:00,0.260,0.003,0,0
2012-06-25 08:00,0.008,0.003,0,0
2012-06-25 09:00,-0.159,0.001,0,0
2012-06-25 10:00,-0.227,0.001,0,0
2012-06-25 11:00,-0.273,0.001,0,0
2012-06-25 12:00,-0.121,0.003,0,0
2012-06-25 13:00,0.012,0.003,0,0
2012-06-25 14:00,0.238,0.003,0,0
2012-06-25 15:00,0.478,0.002,0,0
2012-06-25 16:00,0.578,0.002,0,0
2012-06-25 17:00,0.641,0.001,0,0
2012-06-25 18:00,0.597,0.002,0,0
2012-06-25 19:00,0.408,0.003,0,0
2012-06-25 20:00,0.215,0.004,0,0
2012-06-25 21:00,0.027,0.003,0,0
2012-06-25 22:00,-0.074,0.004,0,0
2012-06-25 23:00,-0.149,0.003,0,0
2012-06-26 00:00,-0.086,0.004,0,0
2012-06-26 01:00,0.090,0.004,0,0
2012-06-26 02:00,0.268,0.003,0,0
2012-06-26 03:00,0.428,0.004,0,0
2012-06-26 04:00,0.582,0.003,0,0
2012-06-26 05:00,0.625,0.002,0,0
2012-06-26 06:00,0.529,0.005,0,0
2012-06-26 07:00,0.351,0.004,0,0
2012-06-26 08:00,0.178,0.003,0,0
2012-06-26 09:00,-0.041,0.004,0,0
2012-06-26 10:00,-0.217,0.005,0,0
2012-06-26 11:00,-0.368,0.001,0,0
2012-06-26 12:00,-0.353,0.001,0,0
2012-06-26 13:00,-0.211,0.004,0,0
2012-06-26 14:00,0.028,0.004,0,0
2012-06-26 15:00,0.292,0.003,0,0
2012-06-26 16:00,0.490,0.003,0,0
2012-06-26 17:00,0.665,0.003,0,0
2012-06-26 18:00,0.746,0.001,0,0
2012-06-26 19:00,0.751,0.002,0,0
2012-06-26 20:00,0.529,0.003,0,0
2012-06-26 21:00,0.319,0.003,0,0
2012-06-26 22:00,0.129,0.002,0,0
2012-06-26 23:00,-0.027,0.002,0,0
2012-06-27 00:00,-0.057,0.001,0,0
2012-06-27 01:00,0.014,0.001,0,0
2012-06-27 02:00,0.207,0.002,0,0
2012-06-27 03:00,0.375,0.002,0,0
2012-06-27 04:00,0.536,0.002,0,0
2012-06-27 05:00,0.671,0.001,0,0
2012-06-27 06:00,0.728,0.001,0,0
2012-06-27 07:00,0.694,0.001,0,0
2012-06-27 08:00,0.506,0.003,0,0
2012-06-27 09:00,0.308,0.003,0,0
2012-06-27 10:00,0.094,0.002,0,0
2012-06-27 11:00,-0.073,0.001,0,0
2012-06-27 12:00,-0.147,0.000,0,0
2012-06-27 13:00,-0.127,0.002,0,0
2012-06-27 14:00,0.002,0.002,0,0
2012-06-27 15:00,0.208,0.002,0,0
2012-06-27 16:00,0.417,0.004,0,0
2012-06-27 17:00,0.641,0.003,0,0
2012-06-27 18:00,0.773,0.001,0,0
2012-06-27 19:00,0.797,0.001,0,0
2012-06-27 20:00,0.717,0.002,0,0
2012-06-27 21:00,0.523,0.003,0,0
2012-06-27 22:00,0.306,0.003,0,0
2012-06-27 23:00,0.109,0.003,0,0
2012-06-28 00:00,-0.052,0.001,0,0
2012-06-28 01:00,-0.105,0.000,0,0
2012-06-28 02:00,-0.075,0.002,0,0
2012-06-28 03:00,0.048,0.002,0,0
2012-06-28 04:00,0.258,0.004,0,0
2012-06-28 05:00,0.452,0.002,0,0
2012-06-28 06:00,0.565,0.001,0,0
2012-06-28 07:00,0.600,0.001,0,0
2012-06-28 08:00,0.496,0.002,0,0
2012-06-28 09:00,0.310,0.003,0,0
2012-06-28 10:00,0.105,0.003,0,0
2012-06-28 11:00,-0.104,0.003,0,0
2012-06-28 12:00,-0.277,0.002,0,0
2012-06-28 13:00,-0.367,0.000,0,0
2012-06-28 14:00,-0.351,0.001,0,0
2012-06-28 15:00,-0.195,0.003,0,0
2012-06-28 16:00,0.068,0.003,0,0
2012-06-28 17:00,0.320,0.004,0,0
2012-06-28 18:00,0.544,0.002,0,0
2012-06-28 19:00,0.681,0.002,0,0
2012-06-28 20:00,0.712,0.001,0,0
2012-06-28 21:00,0.594,0.003,0,0
2012-06-28 22:00,0.406,0.003,0,0
2012-06-28 23:00,0.207,0.003,0,0
2012-06-29 00:00,-0.020,0.003,0,0
2012-06-29 01:00,-0.205,0.002,0,0
2012-06-29 02:00,-0.291,0.002,0,0
2012-06-29 03:00,-0.254,0.002,0,0
2012-06-29 04:00,-0.103,0.003,0,0
2012-06-29 05:00,0.114,0.003,0,0
2012-06-29 06:00,0.306,0.003,0,0
2012-06-29 07:00,0.424,0.002,0,0
2012-06-29 08:00,0.450,0.002,0,0
2012-06-29 09:00,0.360,0.002,0,0
2012-06-29 10:00,0.200,0.002,0,0
2012-06-29 11:00,-0.007,0.004,0,0
2012-06-29 12:00,-0.237,0.003,0,0
2012-06-29 13:00,-0.419,0.003,0,0
2012-06-29 14:00,-0.494,0.002,0,0
2012-06-29 15:00,-0.470,0.002,0,0
2012-06-29 16:00,-0.309,0.004,0,0
2012-06-29 17:00,-0.012,0.003,0,0
2012-06-29 18:00,0.264,0.004,0,0
2012-06-29 19:00,0.508,0.003,0,0
2012-06-29 20:00,0.639,0.003,0,0
2012-06-29 21:00,0.692,0.002,0,0
2012-06-29 22:00,0.594,0.003,0,0
2012-06-29 23:00,0.349,0.003,0,0
2012-06-30 00:00,0.113,0.003,0,0
2012-06-30 01:00,-0.119,0.003,0,0
2012-06-30 02:00,-0.302,0.002,0,0
2012-06-30 03:00,-0.412,0.001,0,0
2012-06-30 04:00,-0.370,0.002,0,0
2012-06-30 05:00,-0.218,0.002,0,0
2012-06-30 06:00,0.010,0.004,0,0
2012-06-30 07:00,0.229,0.002,0,0
2012-06-30 08:00,0.342,0.002,0,0
2012-06-30 09:00,0.440,0.002,0,0
2012-06-30 10:00,0.367,0.002,0,0
2012-06-30 11:00,0.174,0.003,0,0
2012-06-30 12:00,-0.046,0.003,0,0
2012-06-30 13:00,-0.286,0.002,0,0
2012-06-30 14:00,-0.491,0.003,0,0
2012-06-30 15:00,-0.596,0.001,0,0
2012-06-30 16:00,-0.515,0.002,0,0
2012-06-30 17:00,-0.267,0.004,0,0
2012-06-30 18:00,0.024,0.006,0,0
2012-06-30 19:00,0.319,0.005,0,0
2012-06-30 20:00,0.555,0.003,0,0
2012-06-30 21:00,0.730,0.002,0,0
2012-06-30 22:00,0.775,0.002,0,0
2012-06-30 23:00,0.705,0.003,0,0
2012-07-01 00:00,0.452,0.004,0,0
2012-07-01 01:00,0.188,0.004,0,0
2012-07-01 02:00,-0.064,0.004,0,0
2012-07-01 03:00,-0.268,0.002,0,0
2012-07-01 04:00,-0.390,0.001,0,0
2012-07-01 05:00,-0.322,0.002,0,0
2012-07-01 06:00,-0.177,0.003,0,0
2012-07-01 07:00,0.059,0.002,0,0
2012-07-01 08:00,0.272,0.002,0,0
2012-07-01 09:00,0.406,0.003,0,0
2012-07-01 10:00,0.465,0.002,0,0
2012-07-01 11:00,0.396,0.002,0,0
2012-07-01 12:00,0.233,0.004,0,0
2012-07-01 13:00,-0.014,0.004,0,0
2012-07-01 14:00,-0.274,0.003,0,0
2012-07-01 15:00,-0.492,0.003,0,0
2012-07-01 16:00,-0.597,0.001,0,0
2012-07-01 17:00,-0.540,0.006,0,0
2012-07-01 18:00,-0.297,0.003,0,0
2012-07-01 19:00,0.004,0.004,0,0
2012-07-01 20:00,0.282,0.005,0,0
2012-07-01 21:00,0.539,0.004,0,0
2012-07-01 22:00,0.776,0.005,0,0
2012-07-01 23:00,0.677,0.007,0,0
